full_ticker,ticker,name,name_short,name_eng,listed_data,market,security_category,related_department,preferred,face_value,shares_available,corp_code,corp_code2,industry_code
KR7089850002,089850,유비벨록스,유비벨록스,UbiVelox Inc.,2010/06/18,KOSDAQ,주권,우량기업부,보통주,500,7115697,00592653,00592653,58221
KR7032620007,032620,유비케어,유비케어,"UBCARE CO., LTD.",1997/05/02,KOSDAQ,주권,우량기업부,보통주,500,52197139,00220057,00220057,58221
KR7264450008,264450,유비쿼스,유비쿼스,Ubiquoss Inc.,2017/03/31,KOSDAQ,주권,우량기업부,보통주,500,10245706,01203376,01203376,26410
KR7078070000,078070,유비쿼스홀딩스,유비쿼스홀딩스,Ubiquoss Holdings Inc.,2009/01/23,KOSDAQ,주권,우량기업부,보통주,500,18696628,00411385,00411385,264
KR7002920007,002920,유성기업보통주,유성기업,YoosungEnterprise,1988/10/10,KOSPI,주권,,보통주,500,25947500,00174004,00174004,303
KR7024800005,024800,유성티엔에스,유성티엔에스,"YOOSUNG T&S CO.,LTD",1999/12/10,KOSDAQ,주권,우량기업부,보통주,500,31278618,00173999,00173999,492
KR7000700005,000700,유수홀딩스보통주,유수홀딩스,EUSU HOLDINGS,1956/03/03,KOSPI,주권,,보통주,2500,26041812,00163691,00163691,715
KR7054930003,054930,유신,유신,Yooshin Engineering Corporation,2002/01/15,KOSDAQ,주권,중견기업부,보통주,5000,3000000,00144650,00144650,72111
KR7038340006,038340,유씨아이,UCI,"UCI Co.,Ltd.",2001/11/22,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500,37397367,00215976,00215976,855
KR7069330009,069330,유아이디,유아이디,"U.I.DISPLAY CO.,LTD.",2003/08/18,KOSDAQ,주권,관리종목(소속부없음),보통주,500,13579722,00400121,00400121,26211
KR7049520000,049520,유아이엘,유아이엘,"UIL Co.,Ltd",2001/08/02,KOSDAQ,주권,중견기업부,보통주,500,21784936,00256380,00256380,2629
KR7313750002,313750,유안타제4호기업인수목적,유안타제4호스팩,"Yuanta 4 SPECIAL PURPOSE ACQUISITION CO., LTD.",2019/03/21,KOSDAQ,주권,SPAC(소속부없음),보통주,100,4650000,01343920,01343920,66199
KR7336060009,336060,유안타제5호기업인수목적,유안타제5호스팩,Yuanta 5 SPECIAL PURPOSE ACQUISITION COMPANY,2019/11/28,KOSDAQ,주권,SPAC(소속부없음),보통주,100,5930000,01408999,01408999,66199
KR7367460003,367460,유안타제7호기업인수목적,유안타제7호스팩,Yuanta 7 SPECIAL PURPOSE ACQUISITION COMPANY,2020/12/28,KOSDAQ,주권,SPAC(소속부없음),보통주,100,5500000,01504804,01504804,66199
KR7367480001,367480,유안타제8호기업인수목적,유안타제8호스팩,Yuanta 8 SPECIAL PURPOSE ACQUISITION COMPANY,2021/04/05,KOSDAQ,주권,SPAC(소속부없음),보통주,100,6490000,01504910,01504910,661
KR7003470002,003470,유안타증권보통주,유안타증권,Yuanta Securities Korea,1988/01/21,KOSPI,주권,,보통주,5000,199596576,00117601,00117601,66121
KR7056090004,056090,유앤아이,유앤아이,U&I CORPORATION,2015/11/12,KOSDAQ,주권,기술성장기업부,보통주,500,9276924,00346610,00346610,27192
KR7263770000,263770,유에스티,유에스티,"UST CO., LTD.",2017/04/06,KOSDAQ,주권,우량기업부,보통주,100,23700172,01196313,01196313,241
KR7337840003,337840,유엑스엔,유엑스엔,UXN,2019/11/28,KONEX,주권,일반기업부,보통주,500,3037053,01396931,01396931,27112
KR7072130008,072130,유엔젤보통주,유엔젤,UANGEL,2003/07/01,KOSPI,주권,,보통주,500,13195454,00416654,00416654,631
KR7000220004,000220,유유제약보통주,유유제약,YuyuPharma,1975/11/18,KOSPI,주권,,보통주,1000,17232351,00144818,00144818,21210
KR7340930007,340930,유일에너테크,유일에너테크,"YOUIL ENERGY TECH CO.,LTD.",2021/02/25,KOSDAQ,주권,벤처기업부,보통주,500,10590044,01368637,01368637,29299
KR7023410004,023410,유진기업,유진기업,EUGENE Corporation,1994/10/07,KOSDAQ,주권,우량기업부,보통주,500,77310863,00184667,00184667,23322
KR7321260002,321260,유진기업인수목적4호,유진스팩4호,"EUGENE SEPCIAL PURPOSE ACQUISITION 4 CO.,LTD.",2019/05/31,KOSDAQ,주권,SPAC(소속부없음),보통주,100,3490000,01359736,01359736,661
KR7331380006,331380,유진기업인수목적5호,유진스팩5호,EUGENE SPECIAL PURPOSE ACQUISITION 5 COMPANY,2019/10/02,KOSDAQ,주권,SPAC(소속부없음),보통주,100,4010000,01393721,01393721,661
KR7373340009,373340,유진기업인수목적6호,유진스팩6호,EUGENE SPECIAL PURPOSE ACQUISITION 6 COMPANY,2021/04/08,KOSDAQ,주권,SPAC(소속부없음),보통주,100,3020000,01514519,01514519,66199
KR7056080005,056080,유진로봇,유진로봇,"Yujin Robot Co., Ltd.",2001/11/13,KOSDAQ,주권,벤처기업부,보통주,500,37512152,00234227,00234227,292
KR7084370006,084370,유진테크,유진테크,"Eugene Technology Co., Ltd.",2006/01/17,KOSDAQ,주권,우량기업부,보통주,500,22916042,00531014,00531014,29271
KR7001200005,001200,유진투자증권보통주,유진투자증권,EUGENE INVESTMENT & SECURITIES,1987/08/24,KOSPI,주권,,보통주,5000,96866418,00131054,,66121
KR7178780003,178780,유테크,유테크,"U-Tech Co.,Ltd.",2015/06/30,KOSDAQ,주권,관리종목(소속부없음),보통주,500,34820984,00923826,00923826,468
KR7221800006,221800,유투바이오,유투바이오,U2BIO,2015/06/29,KONEX,주권,일반기업부,보통주,500,2525510,01026616,01026616,72911
KR7179900006,179900,유티아이,유티아이,UTI INC.,2017/09/27,KOSDAQ,주권,우량기업부,보통주,500,16206895,00961774,00961774,2629
KR7263050007,263050,유틸렉스,유틸렉스,"Eutilex Co., Ltd.",2018/12/24,KOSDAQ,주권,기술성장기업부,보통주,500,15435452,01110678,01110678,21102
KR7000100008,000100,유한양행보통주,유한양행,Yuhan,1962/11/01,KOSPI,주권,,보통주,1000,69972959,00145109,00145109,212
KR7003460003,003460,유화증권보통주,유화증권,YuhwaSecurities,1987/08/24,KOSPI,주권,,보통주,1000,56702415,00145190,00145190,66121
KR7191410000,191410,육일씨엔에쓰,육일씨엔에쓰,"RYUK-IL C&S., Ltd",2015/12/24,KOSDAQ,주권,중견기업부,보통주,500,9363022,00843900,00843900,262
KR7008730004,008730,율촌화학보통주,율촌화학,YoulchonChemical,1988/08/30,KOSPI,주권,,보통주,500,24800000,00145260,00145260,22231
KR7072770001,072770,율호,율호,Yulho,2007/07/25,KOSDAQ,주권,중견기업부,보통주,500,38967004,00583026,00583026,620
KR7008250003,008250,이건산업보통주,이건산업,EagonIndustrial,1988/10/21,KOSPI,주권,,보통주,5000,10952635,00145446,00145446,16211
KR7039020003,039020,이건홀딩스,이건홀딩스,"EAGON HOLDINGS CO., LTD.",2000/05/04,KOSDAQ,주권,우량기업부,보통주,1000,22584709,00184889,00184889,161
KR7025820002,025820,이구산업보통주,이구산업,LeekuIndustrial,1995/08/18,KOSPI,주권,,보통주,500,33442000,00145464,00145464,24221
KR7060230000,060230,이그잭스,이그잭스,exax Inc.,2002/06/25,KOSDAQ,주권,중견기업부,보통주,500,86644077,00363510,00363510,262
KR7067920009,067920,이글루시큐리티,이글루시큐리티,"Igloo Security, Inc.",2010/08/04,KOSDAQ,주권,벤처기업부,보통주,500,10996119,00364847,00364847,639
KR7044960003,044960,이글벳,이글벳,"Eagle Veterinary Technology Co.,Ltd",2000/11/16,KOSDAQ,주권,중견기업부,보통주,500,12641883,00145473,00145473,467
KR7303530000,303530,이노뎁,이노뎁,INNODEP INC.,2021/06/18,KOSDAQ,주권,벤처기업부,보통주,500,7143151,01264872,01264872,582
KR7302430004,302430,이노메트리,이노메트리,"INNOMETRY Co., Ltd.",2018/12/12,KOSDAQ,주권,벤처기업부,보통주,500,9796538,01258710,01258710,29299
KR7279060008,279060,이노벡스,이노벡스,INNOVEX,2019/04/12,KONEX,주권,일반기업부,보통주,100,6833075,01353848,01353848,2621
KR7214320004,214320,이노션보통주,이노션,INNOCEAN WORLDWIDE INC.,2015/07/17,KOSPI,주권,,보통주,500,20000000,00565154,00565154,71310
KR7073490005,073490,이노와이어리스,이노와이어리스,"InnoWireless Co.,Ltd.",2005/02/04,KOSDAQ,주권,우량기업부,보통주,500,6737544,00462121,00462121,2642
KR7086250008,086250,이노와이즈,이노와이즈,"INNOWISE CO.,LTD",2006/11/10,KOSDAQ,주권,관리종목(소속부없음),보통주,500,30810174,00166333,00166333,29294
KR7215790007,215790,이노인스트루먼트,이노인스트루먼트,INNO INSTRUMENT INC.,2015/05/08,KOSDAQ,주권,중견기업부,보통주,500,40283149,01065679,01065679,264
KR7344860002,344860,이노진,이노진,INNOGENE,2020/04/27,KONEX,주권,일반기업부,보통주,500,1860000,01419135,01419135,20423
KR7246960009,246960,이노테라피,이노테라피,InnoTherapy Inc.,2019/02/01,KOSDAQ,주권,기술성장기업부,보통주,500,5044184,01110182,01110182,213
KR7088390000,088390,이녹스,이녹스,INNOX Corporation,2006/10/20,KOSDAQ,주권,중견기업부,보통주,500,9350844,00494476,00494476,319
KR7272290008,272290,이녹스첨단소재,이녹스첨단소재,"INNOX Advanced Materials Co., Ltd.",2017/07/10,KOSDAQ,주권,우량기업부,보통주,500,9820829,01237540,01237540,2629
KR7053350005,053350,이니텍,이니텍,"INITECH Co., Ltd.",2001/11/15,KOSDAQ,주권,중견기업부,보통주,500,19790916,00353610,00353610,58221
KR7258610005,258610,이더블유케이,이더블유케이,EWK Inc.,2017/08/22,KOSDAQ,주권,벤처기업부,보통주,500,14474525,00961507,00961507,251
KR7336040001,336040,이도바이오,이도바이오,YIDOBIO,2019/12/02,KONEX,주권,일반기업부,보통주,500,2396005,01118139,01118139,701
KR7041520008,041520,이라이콤,이라이콤,"e-LITECOM CO., LTD.",2003/07/04,KOSDAQ,주권,우량기업부,보통주,500,12188730,00137289,00137289,461
KR7264850009,264850,이랜시스,이랜시스,"Elensys Co.,Ltd.",2017/06/01,KOSDAQ,주권,중견기업부,보통주,100,28751812,01199189,01199189,262
KR7054210000,054210,이랜텍,이랜텍,"Elentec Co., Ltd",2002/05/09,KOSDAQ,주권,중견기업부,보통주,500,25291210,00206659,00206659,262
KR7164060006,164060,이루다,이루다,"ILOODA Co.,Ltd",2020/08/06,KOSDAQ,주권,벤처기업부,보통주,500,7815060,01142400,01142400,27199
KR7065440000,065440,이루온,이루온,ELUON Corporation,2003/01/28,KOSDAQ,주권,벤처기업부,보통주,500,27275020,00390514,00390514,58221
KR7088260005,088260,이리츠코크렙기업구조조정부동산투자회사보통주,이리츠코크렙,E KOCREF CR-REIT,2018/06/27,KOSPI,부동산투자회사,,보통주,500,63341590,00544452,00544452,68112
KR7139480008,139480,이마트보통주,이마트,"E-MART Co., Ltd.",2011/06/10,KOSPI,주권,,보통주,5000,27875819,00872984,00872984,471
KR7115610008,115610,이미지스테크놀로지,이미지스,"IMAGIS Co., Ltd.",2010/02/26,KOSDAQ,주권,관리종목(소속부없음),보통주,500,7669128,00694942,00694942,2611
KR7349720003,349720,이베스트기업인수목적5호,이베스트스팩5호,Ebest Special Purpose Acquisition No5 Company,2020/05/20,KOSDAQ,주권,SPAC(소속부없음),보통주,100,3620000,01436336,01436336,66199
KR7323210005,323210,이베스트이안기업인수목적1호,이베스트이안스팩1호,Ebest Ian Special Purpose Aquisition 1 Company,2019/07/15,KOSDAQ,주권,SPAC(소속부없음),보통주,100,3200000,01366365,01366365,661
KR7078020005,078020,이베스트투자증권,이베스트투자증권,"EBEST INVESTMENT & SECURITIES Co., Ltd.",2007/02/21,KOSDAQ,주권,우량기업부,보통주,5000,55481190,00330424,00330424,66121
KR7131400004,131400,이브이첨단소재,이브이첨단소재,EV ADVANCED MATERIAL,2010/12/27,KOSDAQ,주권,벤처기업부,보통주,500,23221045,00533924,00533924,2622
KR7208850008,208850,이비테크,이비테크,EB TECH,2016/06/22,KONEX,주권,일반기업부,보통주,1000,2820250,01116344,01116344,28909
KR7351330006,351330,이삭엔지니어링,이삭엔지니어링,"ISAAC Engineering Co., Ltd.",2021/04/21,KOSDAQ,주권,벤처기업부,보통주,500,8288520,01135640,01135640,62021
KR7080010002,080010,이상네트웍스,이상네트웍스,"eSANG Networks Co.,Ltd",2005/09/30,KOSDAQ,주권,중견기업부,보통주,500,9015000,00454399,00454399,4610
KR7379390008,379390,이성씨엔아이,이성씨엔아이,IHSUNGCNI,2021/06/04,KONEX,주권,일반기업부,보통주,500,2841460,01365384,01365384,72129
KR7086890001,086890,이수앱지스,이수앱지스,"ISU Abxis Co., Ltd.",2009/02/03,KOSDAQ,주권,기술성장기업부,보통주,500,33182668,00526872,00526872,213
KR7007660004,007660,이수페타시스보통주,이수페타시스,ISUPETASYS,2003/10/07,KOSPI,주권,,보통주,1000,41268398,00107613,00107613,2622
KR7005950001,005950,이수화학보통주,이수화학,IsuChemical,1988/04/28,KOSPI,주권,,보통주,5000,27178294,00145552,00145552,20111
KR7015020001,015020,이스타코보통주,이스타코,e-STARCO,1988/12/23,KOSPI,주권,,보통주,500,42851600,00134565,00134565,68121
KR7047560008,047560,이스트소프트,이스트소프트,ESTsoft Corp.,2008/07/01,KOSDAQ,주권,벤처기업부,보통주,500,11163782,00273420,00273420,58221
HK0000057197,900110,이스트아시아홀딩스인베스트먼트리미티드,이스트아시아홀딩스,East Asia Holdings Investment Limited,2010/04/23,KOSDAQ,외국주권,외국기업(소속부없음),보통주,무액면,136637536,00799070,00799070,64992
KR7270020001,270020,이십일스토어,이십일스토어,21store,2017/09/08,KONEX,주권,일반기업부,보통주,500,3149019,01183407,01183407,239
KR7067010009,067010,이씨에스텔레콤,이씨에스,"ECS TELECOM Co., Ltd.",2007/12/18,KOSDAQ,주권,벤처기업부,보통주,500,12294000,00400060,00400060,620
KR7093230001,093230,이아이디보통주,이아이디,E Investment&Development,2007/11/01,KOSPI,주권,,보통주,200,835583205,00480950,00480950,467
KR7341310001,341310,이앤에치,이앤에치,E&H,2019/12/27,KONEX,주권,일반기업부,보통주,100,17293400,01337017,01337017,13992
KR7052190006,052190,이에스에이,이에스에이,"ESA Co.,Ltd.",2001/06/21,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500,3048786,00347877,,901
KR7101360006,101360,이엔드디,이엔드디,"E&D Co., Ltd.",2020/07/30,KOSDAQ,주권,우량기업부,보통주,500,10320383,00619640,00619640,204
KR7102710001,102710,이엔에프테크놀로지,이엔에프테크놀로지,"ENF Technology Co., Ltd",2009/05/28,KOSDAQ,주권,우량기업부,보통주,500,14287836,00530185,00530185,2049
KR7066980004,066980,이엔코퍼레이션,이엔코퍼레이션,"E& Corporation CO., LTD.",2003/01/17,KOSDAQ,주권,중견기업부,보통주,500,19291574,00389998,00389998,639
KR7074610007,074610,이엔플러스보통주,이엔플러스,ENPLUS,2003/12/23,KOSPI,주권,,보통주,500,51324285,00469799,00469799,29193
KR7063760003,063760,이엘피,이엘피,ELP Corp.,2017/04/06,KOSDAQ,주권,벤처기업부,보통주,500,9325130,00374020,00374020,27212
KR7087730008,087730,이엠네트웍스,이엠네트웍스,EM Networks Corporation,2008/04/04,KOSDAQ,주권,관리종목(소속부없음),보통주,500,3256190,00496225,00496225,20202
KR7123570004,123570,이엠넷,이엠넷,EMNET INC.,2011/11/25,KOSDAQ,주권,중견기업부,보통주,500,22276078,00616290,00616290,71310
KR7079190005,079190,이엠따블유,EMW,"EMW Co., Ltd.",2005/11/29,KOSDAQ,주권,관리종목(소속부없음),보통주,500,31784197,00479705,00479705,26422
